File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
f1ee365d-145c-4923-bbac-f7c03d3d0ed4	629cda51-5c8b-49b6-baf4-f3b2cd1ddda1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A054	TCGA-AP-A054-01A	Primary Tumor
9d78c7ad-715c-4082-829a-d35e8bc4d845	88bd7271-5ded-4664-9abf-d54b40c78027_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0TI	TCGA-BS-A0TI-01A	Primary Tumor
f5b7903b-5584-4b85-8054-77a3d4b479bf	badb0b4f-e51e-4550-9c08-b644499c0194_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AX-A0IW	TCGA-AX-A0IW-01A	Primary Tumor
d4d7413f-b129-47c6-bb5e-1d0878c84b38	1698a67c-72ec-4204-985f-bc0b9155d59b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AX-A05U	TCGA-AX-A05U-01A	Primary Tumor
da31ec02-5c65-4065-b810-f1dfd01dd75c	936c3867-408a-4539-82bb-fb2994d0f2bc_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0UT	TCGA-BS-A0UT-01A	Primary Tumor
66b17fc5-88a2-4771-8aa0-f170eaecf65d	f20707a1-99d8-4e8f-b667-e4226d8533bb_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0G2	TCGA-A5-A0G2-01A	Primary Tumor
5a4e6b5f-48e2-408f-bd82-b5a87cfde23f	af7a1fe0-985d-4fb4-9a1d-15ab8b699540_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GM	TCGA-A5-A0GM-01A	Primary Tumor
44b7eb4a-ca07-400e-a2e1-8776ebb4b709	af7a1fe0-985d-4fb4-9a1d-15ab8b699540_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GM	TCGA-A5-A0GM-01A	Primary Tumor
50c7015b-eeef-4b8c-9936-24afdd7209d5	f20707a1-99d8-4e8f-b667-e4226d8533bb_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0G2	TCGA-A5-A0G2-01A	Primary Tumor
c0b5d522-817f-4b9c-968c-357f15d83be0	d308ac0a-d5c9-46e3-8c9c-230a4e3679ed_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GX	TCGA-A5-A0GX-01A	Primary Tumor
a487adc8-50d1-4e6d-bf69-5420fc2acb72	80cf4298-9a9c-4b0b-88c7-7c66372b55c9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GI	TCGA-A5-A0GI-01A	Primary Tumor
268857f0-595e-45a0-b911-4b68fc7a4977	91396906-3409-4e35-848d-ec378d67bba5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A053	TCGA-AP-A053-01A	Primary Tumor
9cc6b058-a946-4866-b1df-62495a954e8c	91396906-3409-4e35-848d-ec378d67bba5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A053	TCGA-AP-A053-01A	Primary Tumor
